Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação,
Prefeito,MG,ALTEROSA,PT,13,DIMAS DOS REIS RIBEIRO,"2,583",Não eleito,37.283,(sem coligação),
Prefeito,MG,ALTEROSA,PMDB,15,ODILON CABRAL,"1,025",Não eleito,14.795,(sem coligação),
Prefeito,MG,ALTEROSA,PFL,25,TIMOTHEO DE SOUZA NETTO,"3,320",Eleito,47.921,(sem coligação),
Prefeito,MG,ABAETE,PL,22,ANTONIO CARLOS LATALIZA FRANCA,"1,718",Não eleito,14.195,(sem coligação),
Prefeito,MG,ABAETE,PTB,14,EDWARD ALVARES DE CAMPOS ABREU,"4,786",Não eleito,39.544,(sem coligação),
Prefeito,MG,ABAETE,PFL,25,GILBERTO ALVES SOARES,"5,599",Eleito,46.261,(sem coligação),
Prefeito,MG,ALTO CAPARAO,PMDB,15,DELFINO JOSE EMERICH,"1,298",Eleito,61.169,(sem coligação),
Prefeito,MG,ALTO CAPARAO,PFL,25,JACY TAVARES DA SILVA,759,Não eleito,35.768,(sem coligação),
Prefeito,MG,ALTO CAPARAO,PT,13,JOAO ALVES DOS SANTOS,65,Não eleito,3.063,(sem coligação),
Prefeito,MG,ALAGOA,PFL,25,ELI CHAVES,"1,004",Eleito,52.898,(sem coligação),
Prefeito,MG,ALAGOA,PSDB,45,JOAO BENEDITO MENDES,894,Não eleito,47.102,(sem coligação),
Prefeito,MG,ABRE CAMPO,PPB,11,JOSE RAIMUNDO DA SILVA,"4,038",Eleito,54.649,(sem coligação),
Prefeito,MG,ABRE CAMPO,PMDB,15,LORIVALDO RODRIGUES MARQUES,"3,351",Não eleito,45.351,(sem coligação),
Prefeito,MG,AGUA BOA,PSL,17,FAUSMIR LAFAIETE BARBOSA,"1,744",Não eleito,25.378,(sem coligação),
Prefeito,MG,AGUA BOA,PMDB,15,JOAO FERNANDES DOS SANTOS,"5,128",Eleito,74.622,(sem coligação),
Prefeito,MG,AGUAS VERMELHAS,PL,22,GILBERTO DA SILVA CARDOSO,"2,607",Não eleito,46.637,(sem coligação),
Prefeito,MG,AGUAS VERMELHAS,PDT,12,HUMBERTO ALVES GOBIRA,147,Não eleito,2.63,(sem coligação),
Prefeito,MG,AGUAS VERMELHAS,PT,13,VALDECY JOSE DE SOUZA,"2,836",Eleito,50.733,(sem coligação),
Prefeito,MG,ALBERTINA,PMDB,15,BENEDITO EDIVINO LUIZ,"1,474",Eleito,100,(sem coligação),
Prefeito,MG,ALPINOPOLIS,PFL,25,ELOI FARIA NETO,"3,512",Não eleito,38.046,(sem coligação),
Prefeito,MG,ALPINOPOLIS,PL,22,JOAQUIM ITAMAR DA SILVEIRA,"5,719",Eleito,61.954,(sem coligação),
Prefeito,MG,ALEM PARAIBA,PTB,14,LUIZ BREVES RODRIGUES,"1,668",Não eleito,8.713,(sem coligação),
Prefeito,MG,ALEM PARAIBA,PSB,40,MIGUEL BELMIRO DE SOUZA,"9,340",Eleito,48.788,(sem coligação),
Prefeito,MG,ALEM PARAIBA,PPB,11,SERGIO ANTONIO RIBEIRO FERREIRA,"8,136",Não eleito,42.499,(sem coligação),
Prefeito,MG,AGUA COMPRIDA,PFL,25,ELBAS FERREIRA DE ALMEIDA,"1,272",Eleito,69.243,(sem coligação),
Prefeito,MG,AGUA COMPRIDA,PL,22,RODOLFO ALMEIDA PRATA,565,Não eleito,30.757,(sem coligação),
Prefeito,MG,AIMORES,PFL,25,ADAUTO RANGEL MOTA,"3,686",Não eleito,26.903,(sem coligação),
Prefeito,MG,AIMORES,PT,13,GETULIO LEITE,558,Não eleito,4.073,(sem coligação),
Prefeito,MG,AIMORES,PMDB,15,JURANDIR DA ROCHA,"9,457",Eleito,69.024,(sem coligação),
Prefeito,MG,ABADIA DOS DOURADOS,PMDB,15,JESUS DA SILVA RAMOS,874,Não eleito,20.555,(sem coligação),
Prefeito,MG,ABADIA DOS DOURADOS,PFL,25,JOSE LEMES DOS SANTOS,"3,378",Eleito,79.445,(sem coligação),
Prefeito,MG,ACAIACA,PFL,25,JOSE CALIXTO MILAGRES,"1,569",Eleito,70.58,(sem coligação),
Prefeito,MG,ACAIACA,PDT,12,NILSON SILVA,654,Não eleito,29.42,(sem coligação),
Prefeito,MG,AGUANIL,PPB,11,SILVIO MOREIRA,173,Não eleito,8.616,(sem coligação),
Prefeito,MG,AGUANIL,PTB,14,VICENTE ALVES OLIVEIRA,905,Não eleito,45.07,(sem coligação),
Prefeito,MG,AGUANIL,PFL,25,WANTUIL DE SOUZA,930,Eleito,46.315,(sem coligação),
Prefeito,MG,ALFENAS,PTB,14,GERALDO PAULINO DA COSTA,"4,248",Não eleito,14.491,(sem coligação),
Prefeito,MG,ALFENAS,PMDB,15,HESSE LUIZ PEREIRA,"14,142",Eleito,48.242,(sem coligação),
Prefeito,MG,ALFENAS,PAN,26,JOSE WURTEMBERG MANSO,"8,310",Não eleito,28.347,(sem coligação),
Prefeito,MG,ALFENAS,PT,13,JOSELITO DE SOUZA,"2,615",Não eleito,8.92,(sem coligação),
Prefeito,MG,ALFREDO VASCONCELOS,PSL,17,AMERICO MONTEIRO DE OLIVEIRA,273,Não eleito,9.492,(sem coligação),
Prefeito,MG,ALFREDO VASCONCELOS,PSD,41,MARCIO FERREIRA ARMOND DE SOUZA,240,Não eleito,8.345,(sem coligação),
Prefeito,MG,ALFREDO VASCONCELOS,PPB,11,OLACIR ELY DA SILVA,"1,260",Eleito,43.811,(sem coligação),
Prefeito,MG,ALFREDO VASCONCELOS,PRP,44,PLINIO BIANCHETTI,"1,103",Não eleito,38.352,(sem coligação),
Prefeito,MG,ALPERCATA,PT,13,ADILSON CUSTODIO PEREIRA,116,Não eleito,2.724,(sem coligação),
Prefeito,MG,AREADO,PMDB,15,WELLINGTON AMARAL,"2,858",Não eleito,41.802,(sem coligação),
Prefeito,MG,ALPERCATA,PSDB,45,ARNOBIO VIEIRA DE ANDRADE,"1,756",Não eleito,41.24,(sem coligação),
Prefeito,MG,ALPERCATA,PMDB,15,EDSON AMANCIO DE SA,"2,386",Eleito,56.036,(sem coligação),
Prefeito,MG,BARAO DE COCAIS,PRP,44,ANTONIO NONATO DE MOURA,97,Não eleito,0.81,(sem coligação),
Prefeito,MG,BARAO DE COCAIS,PFL,25,COSME DAMIAO DE CASTRO,501,Não eleito,4.182,(sem coligação),
Prefeito,MG,BARAO DE COCAIS,PDT,12,JAIR PEREIRA COSTA,"5,619",Eleito,46.907,(sem coligação),
Prefeito,MG,ACUCENA,PMDB,15,FRANCISCO DE ASSIS,"3,017",Não eleito,47.141,(sem coligação),
Prefeito,MG,ACUCENA,PSDB,45,SIMAN JOSE,"3,082",Eleito,48.156,(sem coligação),
Prefeito,MG,AIURUOCA,PSDB,45,JOAQUIM DE FARIA LOPES,"1,951",Eleito,51.369,(sem coligação),
Prefeito,MG,BARAO DE COCAIS,PL,22,JOAO BATISTA DE ALVARENGA,"1,811",Não eleito,15.118,(sem coligação),
Prefeito,MG,BARAO DE COCAIS,PSDB,45,JOAO BERCHMANS PESSOA TEIXEIRA,"3,951",Não eleito,32.983,(sem coligação),
Prefeito,MG,ANTONIO CARLOS,PFL,25,ARMANDO MORAES,"1,902",Não eleito,31.104,(sem coligação),
Prefeito,MG,ACUCENA,PT,13,DIOLINO DE SOUSA COSTA,301,Não eleito,4.703,(sem coligação),
Prefeito,MG,AGUAS FORMOSAS,PMDB,15,JOAO AUGUSTO FERNANDES SOBRINHO,"4,676",Eleito,53.908,(sem coligação),
Prefeito,MG,AGUAS FORMOSAS,PTB,14,JOSE HENRIQUE BRITO,"3,613",Não eleito,41.653,(sem coligação),
Prefeito,MG,AGUAS FORMOSAS,PT,13,JOSE ROMARIO RODRIGUES SILVA,385,Não eleito,4.439,(sem coligação),
Prefeito,MG,AIURUOCA,PMDB,15,JOSE MAURO AMARAL,"1,847",Não eleito,48.631,(sem coligação),
Prefeito,MG,ANTONIO CARLOS,PTB,14,BENJAMIN FULLIN,"1,435",Não eleito,23.467,(sem coligação),
Prefeito,MG,ANTONIO CARLOS,PMDB,15,CARLOS AUGUSTO DA SILVA MARINHO,58,Não eleito,0.948,(sem coligação),
Prefeito,MG,ANTONIO CARLOS,PL,22,LUIZ CARLOS DA SILVA,431,Não eleito,7.048,(sem coligação),
Prefeito,MG,ANTONIO CARLOS,PPB,11,MANOEL JOSE RETTORE CABRAL,"2,289",Eleito,37.433,(sem coligação),
Prefeito,MG,ARAPONGA,PDT,12,ANTONIO ARNALDO DIAS,"1,568",Não eleito,40.653,(sem coligação),
Prefeito,MG,ARAPONGA,PT,13,NIUTON TEOTONIO LOPES,470,Não eleito,12.186,(sem coligação),
Prefeito,MG,ARAPONGA,PSDB,45,PAULO AFONSO MIRANDA,"1,819",Eleito,47.161,(sem coligação),
Prefeito,MG,ARGIRITA,PPB,11,CARLOS AURELIO CARMINATE ALMEIDA,"1,016",Não eleito,42.743,(sem coligação),
Prefeito,MG,ARGIRITA,PMDB,15,EMILIO CESAR VITOI,"1,133",Eleito,47.665,(sem coligação),
Prefeito,MG,ALMENARA,PMDB,15,CHAUE CHEQUER FILHO,"8,959",Eleito,54.936,(sem coligação),
Prefeito,MG,ALMENARA,PL,22,ELIDIO MARQUES SOARES,215,Não eleito,1.318,(sem coligação),
Prefeito,MG,ALMENARA,PFL,25,MANOEL FRANCISCO ALVES SILVA,"7,134",Não eleito,43.745,(sem coligação),
Prefeito,MG,ARGIRITA,PT,13,GALILEU ANTONIO DO VALE BATISTA,228,Não eleito,9.592,(sem coligação),
Prefeito,MG,ALVINOPOLIS,PT,13,ALUIZ MATEUS DE MORAES,206,Não eleito,2.24,(sem coligação),
Prefeito,MG,ALVINOPOLIS,PMDB,15,JOSE MILTON DA SILVA,"4,899",Eleito,53.262,(sem coligação),
Prefeito,MG,ARACAI,PSDB,45,DANIEL VALADARES CUNHA,673,Não eleito,46.769,(sem coligação),
Prefeito,MG,ARCOS,PPB,11,HILDA BORGES DE ANDRADE,"9,325",Eleito,51.996,(sem coligação),
Prefeito,MG,ARCOS,PMDB,15,LECIO RODRIGUES DE SOUSA,"8,609",Não eleito,48.004,(sem coligação),
Prefeito,MG,ASTOLFO DUTRA,PSDB,45,ARCILIO VENANCIO RIBEIRO,"2,789",Eleito,38.305,(sem coligação),
Prefeito,MG,ASTOLFO DUTRA,PPB,11,JOSE NATALINO BENINI DA CUNHA,"2,623",Não eleito,36.025,(sem coligação),
Prefeito,MG,ASTOLFO DUTRA,PMDB,15,MANOEL JOSE MOREIRA DOS SANTOS,"1,869",Não eleito,25.67,(sem coligação),
Prefeito,MG,ALVARENGA,PMDB,15,JAVERTH GERALDO DE SOUZA,"1,413",Não eleito,38.659,(sem coligação),
Prefeito,MG,ALVARENGA,PT,13,JOSE RAIMUNDO,"2,242",Eleito,61.341,(sem coligação),
Prefeito,MG,AMPARO DO SERRA,PSDB,45,CELSO DE PAULA NEVES,113,Não eleito,3.078,(sem coligação),
Prefeito,MG,AMPARO DO SERRA,PMDB,15,GERALDO FERREIRA BITENCOURT,"1,464",Eleito,39.88,(sem coligação),
Prefeito,MG,AMPARO DO SERRA,PFL,25,JOSE TEODORO,"1,121",Não eleito,30.537,(sem coligação),
Prefeito,MG,ANDRELANDIA,PSC,20,ALFEU RIVELLI DE CARVALHO,480,Não eleito,6.222,(sem coligação),
Prefeito,MG,ANDRELANDIA,PMDB,15,ALFREDO REZENDE SALGADO,"3,976",Eleito,51.543,(sem coligação),
Prefeito,MG,ARAGUARI,PDT,12,ALEXANDRE PELEGRINE VIEIRA,724,Não eleito,1.334,(sem coligação),
Prefeito,MG,ARAGUARI,PMN,33,GARIBALDE CARPANEDA,"3,874",Não eleito,7.14,(sem coligação),
Prefeito,MG,BAMBUI,PMDB,15,ANTONINO JOSE MARTINS,"3,048",Não eleito,23.868,(sem coligação),
Prefeito,MG,BAMBUI,PSDB,45,JOSE ORLANDO FERREIRA,"2,679",Não eleito,20.979,(sem coligação),
Prefeito,MG,BAMBUI,PFL,25,PAULO IRENE DE FARIA,"7,043",Eleito,55.153,(sem coligação),
Prefeito,MG,BAEPENDI,PMDB,15,CESAR AUGUSTO DOS SANTOS PEREIRA,"2,996",Não eleito,31.147,(sem coligação),
Prefeito,MG,BAEPENDI,PSDB,45,EVANIL FERREIRA DE OLIVEIRA REIS,"3,115",Não eleito,32.384,(sem coligação),
Prefeito,MG,BAEPENDI,PTB,14,MARCELINO ALVES FERREIRA FILHO,"3,508",Eleito,36.469,(sem coligação),
Prefeito,MG,ALVORADA DE MINAS,PFL,25,ANTONIO SIMOES LEITE,"1,037",Eleito,51.261,(sem coligação),
Prefeito,MG,ALVORADA DE MINAS,PSDB,45,MARCILIO CHIARETH NUNES,155,Não eleito,7.662,(sem coligação),
Prefeito,MG,ALVORADA DE MINAS,PL,22,PEDRO CARLOS DE ABREU FILHO,831,Não eleito,41.078,(sem coligação),
Prefeito,MG,AUGUSTO DE LIMA,PPB,11,ENEBIO DE FATIMA FONSECA,"1,792",Eleito,56.817,(sem coligação),
Prefeito,MG,AUGUSTO DE LIMA,PFL,25,LUIZ FERNANDO MANSOR RIBEIRO,"1,001",Não eleito,31.737,(sem coligação),
Prefeito,MG,AUGUSTO DE LIMA,PSC,20,MARILENA AUGUSTA DE FREITAS,361,Não eleito,11.446,(sem coligação),
Prefeito,MG,ARAGUARI,PSC,20,ISMAEL NAVES DE OLIVEIRA,"1,707",Não eleito,3.146,(sem coligação),
Prefeito,MG,ARAGUARI,PSDB,45,JOSE ANTONIO TOME,"17,687",Não eleito,32.6,(sem coligação),
Prefeito,MG,ARAGUARI,PMDB,15,MILTON DE LIMA FILHO,"17,754",Eleito,32.724,(sem coligação),
Prefeito,MG,ARAGUARI,PSB,40,SILVIA LUCIA DE OLIVEIRA,632,Não eleito,1.165,(sem coligação),
Prefeito,MG,ARAGUARI,PPB,11,WANDERLEI INACIO,"11,876",Não eleito,21.89,(sem coligação),
Prefeito,MG,ANDRADAS,PSDB,45,PAULO ROBERTO GIORDANI,"7,064",Não eleito,46.834,(sem coligação),
Prefeito,MG,ANDRADAS,PT,13,WILKYE VERONESE,"8,019",Eleito,53.166,(sem coligação),
Prefeito,MG,ARAPORA,PMDB,15,DEGUIMAR VIEIRA DE FARIA,"1,485",Não eleito,48.482,(sem coligação),
Prefeito,MG,ARAPORA,PFL,25,WILMAR ALVES DE OLIVEIRA,"1,578",Eleito,51.518,(sem coligação),
Prefeito,MG,ARACAI,PMDB,15,MARCIO GONZAGA DIAS DE OLIVEIRA,766,Eleito,53.231,(sem coligação),
Prefeito,MG,ARAXA,PPB,11,ANTONIO LEONARDO LEMOS OLIVEIRA,"18,896",Não eleito,42.143,(sem coligação),
Prefeito,MG,ARAXA,PSN,31,GERARDO DA SILVA MELO,"1,144",Não eleito,2.551,(sem coligação),
Prefeito,MG,ARAXA,PSDC,27,LUIZ FLAVIO DE CASTRO MADEIRA,586,Não eleito,1.307,(sem coligação),
Prefeito,MG,ARAXA,PSDB,45,OLAVO DRUMMOND,"24,212",Eleito,53.999,(sem coligação),
Prefeito,MG,ARICANDUVA,PFL,25,MARIA ALEXANDRINA CORDEIRO,"1,198",Eleito,60.292,(sem coligação),
Prefeito,MG,ARICANDUVA,PMDB,15,TARCISIO INACIO DOS SANTOS,789,Não eleito,39.708,(sem coligação),
Prefeito,MG,AMPARO DO SERRA,PTN,19,ROBERTO BARBOSA BELLICO,141,Não eleito,3.841,(sem coligação),
Prefeito,MG,AMPARO DO SERRA,PTB,14,SEBASTIAO AMORA DE ASSIS,354,Não eleito,9.643,(sem coligação),
Prefeito,MG,AMPARO DO SERRA,PL,22,SEBASTIAO GOMES BARBOSA,478,Não eleito,13.021,(sem coligação),
Prefeito,MG,ALTO JEQUITIBA,PFL,25,ADMAR HENRIQUE,"2,051",Não eleito,47.323,(sem coligação),
Prefeito,MG,ALTO JEQUITIBA,PSDB,45,MARCO ANTONIO LOPES,"2,283",Eleito,52.677,(sem coligação),
Prefeito,MG,ANTONIO DIAS,PFL,25,LISIO ANTUNES LOPES,"1,461",Não eleito,28.38,(sem coligação),
Prefeito,MG,ANTONIO DIAS,PT,13,MARCOS LUIZ ASSIS,462,Não eleito,8.974,(sem coligação),
Prefeito,MG,ANTONIO DIAS,PMDB,15,SILVIO ROBERTO ARAUJO,"3,225",Eleito,62.646,(sem coligação),
Prefeito,MG,ARAPUA,PPB,11,ERNANE FERNANDES BESSA,864,Não eleito,38.062,(sem coligação),
Prefeito,MG,ARAPUA,PSDB,45,FERNANDO MARIA BONTEMPO,"1,406",Eleito,61.938,(sem coligação),
Prefeito,MG,ARINOS,PTB,14,BENEDITO PIRES DURAES,"1,810",Não eleito,23.331,(sem coligação),
Prefeito,MG,ARINOS,PMDB,15,DARCI CALABRO DE OLIVEIRA,"2,755",Não eleito,35.512,(sem coligação),
Prefeito,MG,ARINOS,PSDB,45,JOSE IDELBRANDO FERREIRA DE SOUZA,"3,193",Eleito,41.158,(sem coligação),
Prefeito,MG,ARACITABA,PSDB,45,GERALDO MENDES DA CRUZ,899,Eleito,54.817,(sem coligação),
Prefeito,MG,ARCEBURGO,PSDB,45,ANTONIO GREGORIO MILITAO,"2,225",Não eleito,45.279,(sem coligação),
Prefeito,MG,BALDIM,PL,22,GEASY XAVIER DE SOUZA,"1,243",Não eleito,25.634,(sem coligação),
Prefeito,MG,BALDIM,PMDB,15,IVAN MARTINS DA COSTA DINIZ,"3,606",Eleito,74.366,(sem coligação),
Prefeito,MG,ATALEIA,PDT,12,EDISON GOMES DE OLIVEIRA,"4,122",Eleito,49.771,(sem coligação),
Prefeito,MG,ATALEIA,PSDB,45,JULIO CEZAR PEREIRA,"3,940",Não eleito,47.573,(sem coligação),
Prefeito,MG,ATALEIA,PTN,19,UGASTON LIMA ROCHA,220,Não eleito,2.656,(sem coligação),
Prefeito,MG,ALVINOPOLIS,PFL,25,MARCIO ALVES DE CARVALHO,"4,093",Não eleito,44.499,(sem coligação),
Prefeito,MG,ALTO RIO DOCE,PDT,12,ADELIO GOMES DUARTE,267,Não eleito,3.226,(sem coligação),
Prefeito,MG,ALTO RIO DOCE,PMDB,15,ELCIO FURTUNA NEVES,683,Não eleito,8.252,(sem coligação),
Prefeito,MG,ALTO RIO DOCE,PTB,14,JOAO MOREIRA DOS REIS,"3,557",Não eleito,42.975,(sem coligação),
Prefeito,MG,ALTO RIO DOCE,PSDB,45,RICARDO BELO COUTO,"3,770",Eleito,45.548,(sem coligação),
Prefeito,MG,ARACITABA,PMDB,15,RAFAEL ARCANJO DE TOLEDO,741,Não eleito,45.183,(sem coligação),
Prefeito,MG,ANTONIO PRADO DE MINAS,PFL,25,LOURIVAL PEREIRA METELLO,"1,168",Eleito,100,(sem coligação),
Prefeito,MG,ARCEBURGO,PMDB,15,JAMIL ANTONIO NICOLAU,"2,632",Eleito,53.561,(sem coligação),
Prefeito,MG,ARCEBURGO,PT,13,JOAO BATISTA FIALDINI,57,Não eleito,1.16,(sem coligação),
Prefeito,MG,ARACUAI,PDT,12,DOMINGOS SIQUEIRA RAMALHO,639,Não eleito,4.189,(sem coligação),
Prefeito,MG,ARACUAI,PSDB,45,LUIZ AMAURI DO NASCIMENTO,"4,674",Não eleito,30.643,(sem coligação),
Prefeito,MG,ARACUAI,PT,13,MARIA DO CARMO FERREIRA DA SILVA,"9,940",Eleito,65.168,(sem coligação),
Prefeito,MG,ARAUJOS,PL,22,ABEL CABRAL,"1,499",Não eleito,38.525,(sem coligação),
Prefeito,MG,ARAUJOS,PMDB,15,JOSE CONCESSO PEREIRA,807,Não eleito,20.74,(sem coligação),
Prefeito,MG,ARAUJOS,PTB,14,JULIO CESAR FERREIRA DO AMARAL,"1,585",Eleito,40.735,(sem coligação),
Prefeito,MG,BELO VALE,PMDB,15,AGOSTINHO BARBOSA FILHO,"2,088",Não eleito,41.42,(sem coligação),
Prefeito,MG,BELO VALE,PSDB,45,ANTONIO PINTO RIBEIRO JUNIOR,19,Não eleito,0.377,(sem coligação),
Prefeito,MG,BELO VALE,PFL,25,JOAO EUSTAQUIO,"2,781",Eleito,55.168,(sem coligação),
Prefeito,MG,BELO VALE,PT,13,TARCISIO MARTINS,153,Não eleito,3.035,(sem coligação),
Prefeito,MG,ARANTINA,PFL,25,DARCY LANDIM DE CARVALHO,858,Não eleito,43.776,(sem coligação),
Prefeito,MG,ARANTINA,PSDB,45,PAULO HENRIQUE PIRES FERNANDES,"1,102",Eleito,56.224,(sem coligação),
Prefeito,MG,BELO ORIENTE,PDT,12,CARMELITA ISABEL DE GODOI,147,Não eleito,1.346,(sem coligação),
Prefeito,MG,BELO ORIENTE,PT,13,HUMBERTO LOPES DE ASSIS,"3,459",Não eleito,31.661,(sem coligação),
Prefeito,MG,BELO ORIENTE,PTB,14,JOSE EULER DOS ANJOS,"3,870",Eleito,35.423,(sem coligação),
Prefeito,MG,BELO ORIENTE,PMDB,15,SANDRA MARIA BERTOLINI,"3,449",Não eleito,31.57,(sem coligação),
Prefeito,MG,BETIM,PSDB,45,CARLAILE DE JESUS PEDROSA,"29,592",Não eleito,29.07,(sem coligação),
Prefeito,MG,BETIM,PC do B,65,EDMUNDO COSTA VIEIRA,"1,223",Não eleito,1.201,(sem coligação),
Prefeito,MG,BETIM,PDT,12,IVAIR NOGUEIRA DO PINHO,"31,606",Não eleito,31.049,(sem coligação),
Prefeito,MG,BETIM,PT,13,JESUS MARIO DE ALMEIDA LIMA,"38,941",Eleito,38.254,(sem coligação),
Prefeito,MG,BANDEIRA,PTB,14,BRITES DOS SANTOS NERIS,"1,417",Não eleito,44.842,(sem coligação),
Prefeito,MG,BANDEIRA,PFL,25,DOMINGAS DE ALMEIDA CARVALHO,"1,743",Eleito,55.158,(sem coligação),
Prefeito,MG,ANDRELANDIA,PSDB,45,MANOEL FERREIRA FERNANDES,"3,258",Não eleito,42.235,(sem coligação),
Prefeito,MG,BETIM,PRP,44,RENATO HERNANE QUARESMA,433,Não eleito,0.425,(sem coligação),
Prefeito,MG,BERILO,PT,13,ALBANO SILVEIRA MACHADO,577,Não eleito,10.842,(sem coligação),
Prefeito,MG,BERILO,PDT,12,EDUARDO OLIVEIRA COIMBRA,234,Não eleito,4.397,(sem coligação),
Prefeito,MG,BERILO,PPB,11,FRANCISCO DE SALES AMARAL,"1,882",Não eleito,35.363,(sem coligação),
Prefeito,MG,BERILO,PFL,25,JOSE BOTELHO DE SOUZA,"2,629",Eleito,49.399,(sem coligação),
Prefeito,MG,AREADO,PDT,12,PEDRO FRANCISCO DA SILVA,"3,979",Eleito,58.198,(sem coligação),
Prefeito,MG,BANDEIRA DO SUL,PFL,25,MARLENE BASTOS DA COSTA,"1,940",Eleito,68.6,(sem coligação),
Prefeito,MG,BANDEIRA DO SUL,PSDB,45,RONALDO MIGUEL ALVISE,888,Não eleito,31.4,(sem coligação),
Prefeito,MG,BELMIRO BRAGA,PFL,25,EDUARDO HENRIQUE DE BARROS PINTO,469,Não eleito,19.756,(sem coligação),
Prefeito,MG,BELMIRO BRAGA,PTB,14,JOSE GERALDO CAPUTE,149,Não eleito,6.276,(sem coligação),
Prefeito,MG,BELMIRO BRAGA,PSDB,45,PAULO FERNANDO DE BARROS PINTO,774,Não eleito,32.603,(sem coligação),
Prefeito,MG,BELMIRO BRAGA,PMDB,15,WILLIAM DE SOUZA,982,Eleito,41.365,(sem coligação),
Prefeito,MG,ANGELANDIA,PMDB,15,EDAILTON ANTONIO GODINHO PIMENTA,"1,503",Eleito,49.246,(sem coligação),
Prefeito,MG,ANGELANDIA,PTB,14,JOSE DONIZETE RODRIGUES,"1,211",Não eleito,39.679,(sem coligação),
Prefeito,MG,ANGELANDIA,PSDB,45,JOSUE GOMES PENA,338,Não eleito,11.075,(sem coligação),
Prefeito,MG,BELA VISTA DE MINAS,PL,22,ALBERICO SILVERIO RODRIGUES,802,Não eleito,13.752,(sem coligação),
Prefeito,MG,BELA VISTA DE MINAS,PMDB,15,JOAO PERBOIRE BASILIO,"1,791",Não eleito,30.71,(sem coligação),
Prefeito,MG,BELA VISTA DE MINAS,PSDB,45,JOSE DOS SANTOS BARBOSA,727,Não eleito,12.466,(sem coligação),
Prefeito,MG,BELA VISTA DE MINAS,PFL,25,JOSE MODESTO PESSOA DE AVILA,"2,300",Eleito,39.438,(sem coligação),
Prefeito,MG,BELA VISTA DE MINAS,PT,13,LUIZ LIMA DE FREITAS,212,Não eleito,3.635,(sem coligação),
Prefeito,MG,BELO HORIZONTE,PSDB,45,AMILCAR VIANNA MARTINS FILHO,"279,055",2º turno,26.458,(sem coligação),
Prefeito,MG,BELO HORIZONTE,PSB,40,CELIO DE CASTRO,"429,948",2º turno,40.765,(sem coligação),
Prefeito,MG,BELO HORIZONTE,PSTU,16,JOSE BONIFACIO DA SILVA,"4,692",Não eleito,0.445,(sem coligação),
Prefeito,MG,BELO HORIZONTE,PRN,36,JOSE GONZAGA DE SOUZA,"11,645",Não eleito,1.104,(sem coligação),
Prefeito,MG,BELO HORIZONTE,PDT,12,JUNIA MARISE AZEREDO COUTINHO,"75,849",Não eleito,7.192,(sem coligação),
Prefeito,MG,BELO HORIZONTE,PFL,25,PAULINO CICERO DE VASCONCELLOS,"25,068",Não eleito,2.377,(sem coligação),
Prefeito,MG,BELO HORIZONTE,PT,13,VIRGILIO GUIMARAES DE PAULA,"228,442",Não eleito,21.659,(sem coligação),
Prefeito,MG,BARAO DE MONTE ALTO,PSDB,45,LUIZ JOSE VARDIERO,"1,429",Não eleito,36.004,(sem coligação),
Prefeito,MG,BARAO DE MONTE ALTO,PMDB,15,NELSON LUIZ MOREIRA DO PRADO,640,Não eleito,16.125,(sem coligação),
Prefeito,MG,BARAO DE MONTE ALTO,PFL,25,ROBERTO NAVARRO ROCHA,"1,900",Eleito,47.871,(sem coligação),
Prefeito,MG,BARBACENA,PRP,44,PAULO ANTONIO SCARPELLI,"28,709",Eleito,51.993,(sem coligação),
Prefeito,MG,BARBACENA,PMDB,15,VICENTE DE PAULO ARAUJO,"26,508",Não eleito,48.007,(sem coligação),
Prefeito,MG,BERIZAL,PMDB,15,EMERSON FERREIRA SOUTO,"1,364",Eleito,68.337,(sem coligação),
Prefeito,MG,BERIZAL,PSDB,45,LEOPOLDINO BANDEIRA DE OLIVEIRA,632,Não eleito,31.663,(sem coligação),
Prefeito,MG,BARRA LONGA,PMDB,15,FERNANDO JOSE CARNEIRO MAGALHAES,"2,202",Não eleito,41.136,(sem coligação),
Prefeito,MG,BARRA LONGA,PSDB,45,MARIO ANTONIO COELHO,"3,151",Eleito,58.864,(sem coligação),
Prefeito,MG,BERTOPOLIS,PMDB,15,ALFREDO FERREIRA FILHO,516,Não eleito,21.599,(sem coligação),
Prefeito,MG,BERTOPOLIS,PDT,12,ARLINDO BATISTA DOS SANTOS,"1,198",Eleito,50.147,(sem coligação),
Prefeito,MG,BERTOPOLIS,PFL,25,DEUSDETE RODRIGUES GOMES,516,Não eleito,21.599,(sem coligação),
Prefeito,MG,BERTOPOLIS,PT,13,FABIO HELADIO RODRIGUES PEREIRA,159,Não eleito,6.656,(sem coligação),
Prefeito,MG,BOTUMIRIM,PL,22,JOSE MARIA DE FATIMA ALMEIDA,"1,967",Eleito,63.988,(sem coligação),
Prefeito,MG,BOTUMIRIM,PMDB,15,ZENALIA SILVA CALDEIRA,"1,107",Não eleito,36.012,(sem coligação),
Prefeito,MG,BUGRE,PPB,11,JOSELITO VIANA DA COSTA,"1,350",Eleito,51.429,(sem coligação),
Prefeito,MG,BUGRE,PFL,25,PAULO JOVENTINO BARBOSA,"1,275",Não eleito,48.571,(sem coligação),
