ano,turno,tipo_eleicao,sigla_uf,id_municipio,cargo,numero_candidato,sequencial_candidato,resultado,sigla_partido,id_municipio_tse,id_candidato_bd,votos
2016,1,eleicao ordinaria,AC,1200013,prefeito,10,10000002100,nao eleito,PRB,1120,0.0,259
2016,1,eleicao ordinaria,AC,1200013,prefeito,11,10000001075,nao eleito,PP,1120,0.0,1545
2016,1,eleicao ordinaria,AC,1200013,prefeito,12,10000001284,nao eleito,PDT,1120,0.0,886
2016,1,eleicao ordinaria,AC,1200013,prefeito,40,10000002445,eleito,PSB,1120,0.0,3852
2016,1,eleicao ordinaria,AC,1200013,prefeito,45,10000002509,nao eleito,PSDB,1120,0.0,627
2016,1,eleicao ordinaria,AC,1200054,prefeito,25,10000003037,nao eleito,DEM,1570,0.0,753
2016,1,eleicao ordinaria,AC,1200054,prefeito,45,10000001848,eleito,PSDB,1570,0.0,2324
2016,1,eleicao ordinaria,AC,1200054,prefeito,65,10000002636,nao eleito,PC do B,1570,0.0,1342
2016,1,eleicao ordinaria,AC,1200104,prefeito,13,10000001187,eleito,PT,1058,0.0,6819
2016,1,eleicao ordinaria,AC,1200104,prefeito,45,10000002360,nao eleito,PSDB,1058,0.0,6013
2016,1,eleicao ordinaria,AC,1200138,prefeito,11,10000002574,nao eleito,PP,1007,0.0,1468
2016,1,eleicao ordinaria,AC,1200138,prefeito,13,10000002320,nao eleito,PT,1007,0.0,1145
2016,1,eleicao ordinaria,AC,1200138,prefeito,15,10000002447,nao eleito,PMDB,1007,0.0,1038
2016,1,eleicao ordinaria,AC,1200138,prefeito,40,10000003549,nao eleito,PSB,1007,0.0,700
2016,1,eleicao ordinaria,AC,1200138,prefeito,65,10000001880,eleito,PC do B,1007,0.0,1853
2016,1,eleicao ordinaria,AC,1200179,prefeito,11,10000003202,eleito,PP,1015,0.0,2198
2016,1,eleicao ordinaria,AC,1200179,prefeito,13,10000002604,nao eleito,PT,1015,0.0,678
2016,1,eleicao ordinaria,AC,1200179,prefeito,22,10000002377,nao eleito,PR,1015,0.0,880
2016,1,eleicao ordinaria,AC,1200179,prefeito,25,10000003014,nao eleito,DEM,1015,0.0,1898
2016,1,eleicao ordinaria,AC,1200179,prefeito,40,10000003076,nao eleito,PSB,1015,0.0,501
2016,1,eleicao ordinaria,AC,1200203,prefeito,15,10000000949,eleito,PMDB,1074,0.0,18119
2016,1,eleicao ordinaria,AC,1200203,prefeito,40,10000001938,nao eleito,PSB,1074,0.0,11466
2016,1,eleicao ordinaria,AC,1200203,prefeito,45,10000001120,nao eleito,PSDB,1074,0.0,9292
2016,1,eleicao ordinaria,AC,1200252,prefeito,13,10000002469,nao eleito,PT,1112,0.0,3026
2016,1,eleicao ordinaria,AC,1200252,prefeito,40,10000001939,eleito,PSB,1112,0.0,4068
2016,1,eleicao ordinaria,AC,1200252,prefeito,55,10000001277,nao eleito,PSD,1112,0.0,1549
2016,1,eleicao ordinaria,AC,1200302,prefeito,11,10000001523,eleito,PP,1139,0.0,6558
2016,1,eleicao ordinaria,AC,1200302,prefeito,13,10000001698,nao eleito,PT,1139,0.0,4532
2016,1,eleicao ordinaria,AC,1200302,prefeito,15,10000002079,nao eleito,PMDB,1139,0.0,2875
2016,1,eleicao ordinaria,AC,1200328,prefeito,15,10000003181,nao eleito,PMDB,1104,0.0,881
2016,1,eleicao ordinaria,AC,1200328,prefeito,45,10000003074,nao eleito,PSDB,1104,0.0,753
2016,1,eleicao ordinaria,AC,1200328,prefeito,65,10000001697,eleito,PC do B,1104,0.0,2012
2016,1,eleicao ordinaria,AC,1200336,prefeito,11,10000001900,nao eleito,PP,1090,0.0,4024
2016,1,eleicao ordinaria,AC,1200336,prefeito,13,10000002021,eleito,PT,1090,0.0,5390
2016,1,eleicao ordinaria,AC,1200336,prefeito,51,10000002465,nao eleito,PEN,1090,0.0,152
2016,1,eleicao ordinaria,AC,1200344,prefeito,13,10000002214,nao eleito,PT,1554,0.0,1707
2016,1,eleicao ordinaria,AC,1200344,prefeito,15,10000001752,eleito,PMDB,1554,0.0,2167
2016,1,eleicao ordinaria,AC,1200344,prefeito,27,10000003225,nao eleito,PSDC,1554,0.0,100
2016,1,eleicao ordinaria,AC,1200344,prefeito,55,10000002828,nao eleito,PSD,1554,0.0,978
2016,1,eleicao ordinaria,AC,1200351,prefeito,13,10000002321,nao eleito,PT,1040,0.0,3150
2016,1,eleicao ordinaria,AC,1200351,prefeito,15,10000001618,eleito,PMDB,1040,0.0,4094
2016,1,eleicao ordinaria,AC,1200385,prefeito,22,10000002945,nao eleito,PR,1511,0.0,2247
2016,1,eleicao ordinaria,AC,1200385,prefeito,33,10000003099,nao eleito,PMN,1511,0.0,116
2016,1,eleicao ordinaria,AC,1200385,prefeito,45,10000002004,eleito,PSDB,1511,0.0,4864
2016,1,eleicao ordinaria,AC,1200385,prefeito,65,10000002912,nao eleito,PC do B,1511,0.0,2953
2016,1,eleicao ordinaria,AC,1200393,prefeito,13,10000002596,nao eleito,PT,1066,0.0,1502
2016,1,eleicao ordinaria,AC,1200393,prefeito,15,10000001438,eleito,PMDB,1066,0.0,3091
2016,1,eleicao ordinaria,AC,1200401,prefeito,13,10000000922,eleito,PT,4176,0.0,104311
2016,1,eleicao ordinaria,AC,1200401,prefeito,15,10000001231,nao eleito,PMDB,4176,0.0,60871
2016,1,eleicao ordinaria,AC,1200401,prefeito,18,10000002300,nao eleito,REDE,4176,0.0,15735
2016,1,eleicao ordinaria,AC,1200401,prefeito,22,10000002141,nao eleito,PR,4176,0.0,9202
2016,1,eleicao ordinaria,AC,1200427,prefeito,15,10000001357,eleito,PMDB,1082,0.0,5007
2016,1,eleicao ordinaria,AC,1200427,prefeito,50,10000001484,nao eleito,PSOL,1082,0.0,348
2016,1,eleicao ordinaria,AC,1200427,prefeito,90,10000001792,nao eleito,PROS,1082,0.0,3163
2016,1,eleicao ordinaria,AC,1200435,prefeito,11,10000003264,nao eleito,PP,1031,0.0,193
2016,1,eleicao ordinaria,AC,1200435,prefeito,13,10000003304,nao eleito,PT,1031,0.0,731
2016,1,eleicao ordinaria,AC,1200435,prefeito,22,10000003258,nao eleito,PR,1031,0.0,36
2016,1,eleicao ordinaria,AC,1200435,prefeito,44,10000003335,eleito,PRP,1031,0.0,1101
2016,1,eleicao ordinaria,AC,1200435,prefeito,55,10000003303,nao eleito,PSD,1031,0.0,358
2016,1,eleicao ordinaria,AC,1200450,prefeito,10,10000001672,nao eleito,PRB,1538,0.0,1993
2016,1,eleicao ordinaria,AC,1200450,prefeito,11,10000002661,nao eleito,PP,1538,0.0,3313
2016,1,eleicao ordinaria,AC,1200450,prefeito,45,10000002172,nao eleito,PSDB,1538,0.0,4163
2016,1,eleicao ordinaria,AC,1200450,prefeito,55,10000002865,eleito,PSD,1538,0.0,4533
2016,1,eleicao ordinaria,AC,1200500,prefeito,15,10000003447,eleito,PMDB,1457,0.0,7889
2016,1,eleicao ordinaria,AC,1200500,prefeito,25,10000003433,nao eleito,DEM,1457,0.0,911
2016,1,eleicao ordinaria,AC,1200500,prefeito,40,10000003461,nao eleito,PSB,1457,0.0,4623
2016,1,eleicao ordinaria,AC,1200500,prefeito,45,10000003463,nao eleito,PSDB,1457,0.0,6986
2016,1,eleicao ordinaria,AC,1200609,prefeito,13,10000002558,nao eleito,PT,1473,0.0,7572
2016,1,eleicao ordinaria,AC,1200609,prefeito,22,10000003127,nao eleito,PR,1473,0.0,1742
2016,1,eleicao ordinaria,AC,1200609,prefeito,55,10000002692,eleito,PSD,1473,0.0,8589
2016,1,eleicao ordinaria,AC,1200708,prefeito,13,10000002340,eleito,PT,1490,0.0,3854
2016,1,eleicao ordinaria,AC,1200708,prefeito,15,10000003046,nao eleito,PMDB,1490,0.0,1862
2016,1,eleicao ordinaria,AC,1200708,prefeito,25,10000001721,nao eleito,DEM,1490,0.0,3061
2016,1,eleicao ordinaria,AC,1200708,prefeito,90,10000002513,nao eleito,PROS,1490,0.0,535
2016,1,eleicao ordinaria,AC,1200807,prefeito,11,10000001407,nao eleito,PP,1023,0.0,3227
2016,1,eleicao ordinaria,AC,1200807,prefeito,13,10000001147,nao eleito,PT,1023,0.0,1154
2016,1,eleicao ordinaria,AC,1200807,prefeito,15,10000001061,nao eleito,PMDB,1023,0.0,970
2016,1,eleicao ordinaria,AC,1200807,prefeito,90,10000002784,eleito,PROS,1023,0.0,4442
2016,1,eleicao ordinaria,AL,2700102,prefeito,13,20000007606,nao eleito,PT,27014,0.0,118
2016,1,eleicao ordinaria,AL,2700102,prefeito,15,20000003967,nao eleito,PMDB,27014,0.0,5006
2016,1,eleicao ordinaria,AL,2700102,prefeito,45,20000005941,eleito,PSDB,27014,0.0,6151
2016,1,eleicao ordinaria,AL,2700201,prefeito,12,20000000686,eleito,PDT,27030,0.0,4786
2016,1,eleicao ordinaria,AL,2700201,prefeito,15,20000001186,nao eleito,PMDB,27030,0.0,4585
2016,1,eleicao ordinaria,AL,2700300,prefeito,11,20000001440,nao eleito,PP,54114,0.0,23850
2016,1,eleicao ordinaria,AL,2700300,prefeito,15,20000001671,nao eleito,PMDB,54114,0.0,40130
2016,1,eleicao ordinaria,AL,2700300,prefeito,45,20000001647,eleito,PSDB,54114,0.0,40389
2016,1,eleicao ordinaria,AL,2700300,prefeito,50,20000007828,nao eleito,PSOL,54114,0.0,1801
2016,1,eleicao ordinaria,AL,2700409,prefeito,12,20000000963,nao eleito,PDT,27073,0.0,734
2016,1,eleicao ordinaria,AL,2700409,prefeito,13,20000007551,nao eleito,PT,27073,0.0,508
2016,1,eleicao ordinaria,AL,2700409,prefeito,15,20000001193,eleito,PMDB,27073,0.0,11999
2016,1,eleicao ordinaria,AL,2700409,prefeito,45,20000005152,nao eleito,PSDB,27073,0.0,8206
2016,1,eleicao ordinaria,AL,2700409,prefeito,90,20000005249,nao eleito,PROS,27073,0.0,1699
2016,1,eleicao ordinaria,AL,2700508,prefeito,12,20000006109,nao eleito,PDT,27090,0.0,3383
2016,1,eleicao ordinaria,AL,2700508,prefeito,40,20000007668,nao eleito,PSB,27090,0.0,294
2016,1,eleicao ordinaria,AL,2700508,prefeito,45,20000003649,eleito,PSDB,27090,0.0,5652
2016,1,eleicao ordinaria,AL,2700607,prefeito,15,20000004585,eleito,PMDB,27111,0.0,2774
2016,1,eleicao ordinaria,AL,2700607,prefeito,31,20000004256,nao eleito,PHS,27111,0.0,394
2016,1,eleicao ordinaria,AL,2700607,prefeito,55,20000007367,nao eleito,PSD,27111,0.0,2138
2016,1,eleicao ordinaria,AL,2700607,prefeito,65,20000005842,nao eleito,PC do B,27111,0.0,131
2016,1,eleicao ordinaria,AL,2700706,prefeito,15,20000002392,eleito,PMDB,27138,0.0,5539
2016,1,eleicao ordinaria,AL,2700706,prefeito,25,20000004276,nao eleito,DEM,27138,0.0,4027
2016,1,eleicao ordinaria,AL,2700706,prefeito,40,20000005028,nao eleito,PSB,27138,0.0,350
2016,1,eleicao ordinaria,AL,2700805,prefeito,15,20000007267,nao eleito,PMDB,27154,0.0,1623
2016,1,eleicao ordinaria,AL,2700805,prefeito,45,20000004360,eleito,PSDB,27154,0.0,2222
2016,1,eleicao ordinaria,AL,2700805,prefeito,77,20000007562,nao eleito,SD,27154,0.0,44
2016,1,eleicao ordinaria,AL,2700904,prefeito,22,20000004754,nao eleito,PR,27170,0.0,2035
2016,1,eleicao ordinaria,AL,2700904,prefeito,44,20000000835,eleito,PRP,27170,0.0,2393
2016,1,eleicao ordinaria,AL,2701001,prefeito,14,20000008364,nao eleito,PTB,27197,0.0,6177
2016,1,eleicao ordinaria,AL,2701001,prefeito,15,20000001583,eleito,PMDB,27197,0.0,8034
2016,1,eleicao ordinaria,AL,2701001,prefeito,51,20000004464,nao eleito,PEN,27197,0.0,391
2016,1,eleicao ordinaria,AL,2701100,prefeito,15,20000004480,nao eleito,PMDB,27219,0.0,2727
2016,1,eleicao ordinaria,AL,2701100,prefeito,45,20000006787,eleito,PSDB,27219,0.0,3316
2016,1,eleicao ordinaria,AL,2701209,prefeito,15,20000001869,eleito,PMDB,27235,0.0,4824
2016,1,eleicao ordinaria,AL,2701209,prefeito,40,20000002217,nao eleito,PSB,27235,0.0,1289
2016,1,eleicao ordinaria,AL,2701308,prefeito,15,20000005532,eleito,PMDB,27251,0.0,5745
2016,1,eleicao ordinaria,AL,2701308,prefeito,45,20000001763,nao eleito,PSDB,27251,0.0,5391
2016,1,eleicao ordinaria,AL,2701357,prefeito,15,20000007984,eleito,PMDB,27081,0.0,2187
2016,1,eleicao ordinaria,AL,2701357,prefeito,55,20000008105,nao eleito,PSD,27081,0.0,2169
2016,1,eleicao ordinaria,AL,2701407,prefeito,14,20000003954,nao eleito,PTB,27278,0.0,2926
2016,1,eleicao ordinaria,AL,2701407,prefeito,45,20000001018,eleito,PSDB,27278,0.0,14581
2016,1,eleicao ordinaria,AL,2701407,prefeito,50,20000001092,nao eleito,PSOL,27278,0.0,140
2016,1,eleicao ordinaria,AL,2701506,prefeito,10,20000005170,eleito,PRB,27294,0.0,3433
2016,1,eleicao ordinaria,AL,2701506,prefeito,15,20000001987,nao eleito,PMDB,27294,0.0,3338
2016,1,eleicao ordinaria,AL,2701605,prefeito,15,20000005736,nao eleito,PMDB,27316,0.0,3834
2016,1,eleicao ordinaria,AL,2701605,prefeito,25,20000006985,eleito,DEM,27316,0.0,5969
2016,1,eleicao ordinaria,AL,2701704,prefeito,15,20000003422,eleito,PMDB,27332,0.0,5383
2016,1,eleicao ordinaria,AL,2701704,prefeito,45,20000001908,nao eleito,PSDB,27332,0.0,4779
2016,1,eleicao ordinaria,AL,2701803,prefeito,15,20000000774,eleito,PMDB,27359,0.0,3605
2016,1,eleicao ordinaria,AL,2701803,prefeito,44,20000000882,nao eleito,PRP,27359,0.0,1147
2016,1,eleicao ordinaria,AL,2701803,prefeito,90,20000001649,nao eleito,PROS,27359,0.0,210
2016,1,eleicao ordinaria,AL,2701902,prefeito,20,20000001410,nao eleito,PSC,27375,0.0,2276
2016,1,eleicao ordinaria,AL,2701902,prefeito,33,20000001962,eleito,PMN,27375,0.0,2507
2016,1,eleicao ordinaria,AL,2702009,prefeito,15,20000001564,eleito,PMDB,27391,0.0,3343
2016,1,eleicao ordinaria,AL,2702009,prefeito,43,20000001673,nao eleito,PV,27391,0.0,3072
2016,1,eleicao ordinaria,AL,2702108,prefeito,15,20000007925,nao eleito,PMDB,27413,0.0,4880
2016,1,eleicao ordinaria,AL,2702108,prefeito,45,20000007879,eleito,PSDB,27413,0.0,6363
2016,1,eleicao ordinaria,AL,2702207,prefeito,15,20000005847,eleito,PMDB,27430,0.0,1880
2016,1,eleicao ordinaria,AL,2702207,prefeito,20,20000005378,nao eleito,PSC,27430,0.0,1675
2016,1,eleicao ordinaria,AL,2702207,prefeito,54,20000007005,nao eleito,PPL,27430,0.0,242
2016,1,eleicao ordinaria,AL,2702306,prefeito,11,20000005647,nao eleito,PP,27456,0.0,2732
2016,1,eleicao ordinaria,AL,2702306,prefeito,15,20000001276,eleito,PMDB,27456,0.0,19710
2016,1,eleicao ordinaria,AL,2702306,prefeito,23,20000005292,nao eleito,PPS,27456,0.0,5822
2016,1,eleicao ordinaria,AL,2702355,prefeito,11,20000006757,nao eleito,PP,28894,0.0,4818
2016,1,eleicao ordinaria,AL,2702355,prefeito,15,20000003908,eleito,PMDB,28894,0.0,5774
2016,1,eleicao ordinaria,AL,2702355,prefeito,20,20000003070,nao eleito,PSC,28894,0.0,3363
2016,1,eleicao ordinaria,AL,2702405,prefeito,31,20000002954,nao eleito,PHS,27472,0.0,10107
2016,1,eleicao ordinaria,AL,2702405,prefeito,40,20000003648,nao eleito,PSB,27472,0.0,3063
2016,1,eleicao ordinaria,AL,2702405,prefeito,55,20000004008,eleito,PSD,27472,0.0,14722
2016,1,eleicao ordinaria,AL,2702504,prefeito,44,20000004205,eleito,PRP,27499,0.0,3637
2016,1,eleicao ordinaria,AL,2702504,prefeito,55,20000007043,nao eleito,PSD,27499,0.0,3006
2016,1,eleicao ordinaria,AL,2702553,prefeito,11,20000007968,eleito,PP,27049,0.0,4777
2016,1,eleicao ordinaria,AL,2702553,prefeito,15,20000007982,nao eleito,PMDB,27049,0.0,3624
2016,1,eleicao ordinaria,AL,2702603,prefeito,12,20000005111,nao eleito,PDT,27510,0.0,215
2016,1,eleicao ordinaria,AL,2702603,prefeito,15,20000003500,nao eleito,PMDB,27510,0.0,6424
2016,1,eleicao ordinaria,AL,2702603,prefeito,45,20000005324,eleito,PSDB,27510,0.0,7096
2016,1,eleicao ordinaria,AL,2702702,prefeito,15,20000005709,eleito,PMDB,27537,0.0,1625
2016,1,eleicao ordinaria,AL,2702702,prefeito,25,20000005211,nao eleito,DEM,27537,0.0,1201
2016,1,eleicao ordinaria,AL,2702801,prefeito,11,20000005339,eleito,PP,27553,0.0,3776
2016,1,eleicao ordinaria,AL,2702801,prefeito,15,20000003925,nao eleito,PMDB,27553,0.0,2787
2016,1,eleicao ordinaria,AL,2702900,prefeito,13,20000004827,nao eleito,PT,27570,0.0,288
2016,1,eleicao ordinaria,AL,2702900,prefeito,14,20000003604,eleito,PTB,27570,0.0,13279
2016,1,eleicao ordinaria,AL,2702900,prefeito,35,20000003869,nao eleito,PMB,27570,0.0,94
2016,1,eleicao ordinaria,AL,2702900,prefeito,55,20000003697,nao eleito,PSD,27570,0.0,5996
2016,1,eleicao ordinaria,AL,2702900,prefeito,77,20000007837,nao eleito,SD,27570,0.0,28
2016,1,eleicao ordinaria,AL,2703007,prefeito,12,20000006326,nao eleito,PDT,27596,0.0,157
2016,1,eleicao ordinaria,AL,2703007,prefeito,55,20000004919,nao eleito,PSD,27596,0.0,3381
2016,1,eleicao ordinaria,AL,2703007,prefeito,70,20000002933,eleito,PT do B,27596,0.0,4907
2016,1,eleicao ordinaria,AL,2703106,prefeito,11,20000001821,nao eleito,PP,27618,0.0,6569
2016,1,eleicao ordinaria,AL,2703106,prefeito,15,20000004006,eleito,PMDB,27618,0.0,7734
2016,1,eleicao ordinaria,AL,2703205,prefeito,15,20000002538,eleito,PMDB,27634,0.0,4641
2016,1,eleicao ordinaria,AL,2703205,prefeito,20,20000004314,nao eleito,PSC,27634,0.0,3999
2016,1,eleicao ordinaria,AL,2703205,prefeito,55,20000004702,nao eleito,PSD,27634,0.0,4495
2016,1,eleicao ordinaria,AL,2703304,prefeito,13,20000007342,eleito,PT,27650,0.0,4519
2016,1,eleicao ordinaria,AL,2703304,prefeito,15,20000007257,nao eleito,PMDB,27650,0.0,3966
2016,1,eleicao ordinaria,AL,2703304,prefeito,25,20000006715,nao eleito,DEM,27650,0.0,793
2016,1,eleicao ordinaria,AL,2703403,prefeito,22,20000001537,nao eleito,PR,27677,0.0,1957
2016,1,eleicao ordinaria,AL,2703403,prefeito,40,20000000759,eleito,PSB,27677,0.0,2043
2016,1,eleicao ordinaria,AL,2703502,prefeito,11,20000003749,nao eleito,PP,27693,0.0,1219
2016,1,eleicao ordinaria,AL,2703502,prefeito,12,20000002441,eleito,PDT,27693,0.0,2042
2016,1,eleicao ordinaria,AL,2703502,prefeito,15,20000004065,nao eleito,PMDB,27693,0.0,1322
2016,1,eleicao ordinaria,AL,2703601,prefeito,11,20000005665,nao eleito,PP,27715,0.0,1704
2016,1,eleicao ordinaria,AL,2703601,prefeito,13,20000005006,nao eleito,PT,27715,0.0,600
2016,1,eleicao ordinaria,AL,2703601,prefeito,15,20000003912,eleito,PMDB,27715,0.0,1860
2016,1,eleicao ordinaria,AL,2703601,prefeito,44,20000003199,nao eleito,PRP,27715,0.0,1145
2016,1,eleicao ordinaria,AL,2703601,prefeito,51,20000007370,nao eleito,PEN,27715,0.0,75
2016,1,eleicao ordinaria,AL,2703700,prefeito,15,20000005442,nao eleito,PMDB,27731,0.0,1793
2016,1,eleicao ordinaria,AL,2703700,prefeito,40,20000005253,eleito,PSB,27731,0.0,1960
2016,1,eleicao ordinaria,AL,2703759,prefeito,10,20000002329,eleito,PRB,27065,0.0,3429
2016,1,eleicao ordinaria,AL,2703759,prefeito,77,20000003214,nao eleito,SD,27065,0.0,2751
2016,1,eleicao ordinaria,AL,2703809,prefeito,11,20000003350,nao eleito,PP,27758,0.0,4413
2016,1,eleicao ordinaria,AL,2703809,prefeito,13,20000001302,nao eleito,PT,27758,0.0,332
2016,1,eleicao ordinaria,AL,2703809,prefeito,15,20000003448,nao eleito,PMDB,27758,0.0,724
2016,1,eleicao ordinaria,AL,2703809,prefeito,40,20000004482,eleito,PSB,27758,0.0,4543
2016,1,eleicao ordinaria,AL,2703809,prefeito,70,20000002542,nao eleito,PT do B,27758,0.0,47
2016,1,eleicao ordinaria,AL,2703908,prefeito,15,20000006192,eleito,PMDB,27774,0.0,1694
2016,1,eleicao ordinaria,AL,2704005,prefeito,15,20000001307,eleito,PMDB,27790,0.0,6964
2016,1,eleicao ordinaria,AL,2704005,prefeito,23,20000002688,nao eleito,PPS,27790,0.0,6961
2016,1,eleicao ordinaria,AL,2704005,prefeito,33,20000003086,nao eleito,PMN,27790,0.0,140
2016,1,eleicao ordinaria,AL,2704104,prefeito,11,20000007347,eleito,PP,27812,0.0,5794
2016,1,eleicao ordinaria,AL,2704104,prefeito,15,20000004363,nao eleito,PMDB,27812,0.0,5560
2016,1,eleicao ordinaria,AL,2704104,prefeito,18,20000006352,nao eleito,REDE,27812,0.0,53
2016,1,eleicao ordinaria,AL,2704203,prefeito,11,20000002090,eleito,PP,27839,0.0,8024
2016,1,eleicao ordinaria,AL,2704203,prefeito,15,20000002225,nao eleito,PMDB,27839,0.0,6053
2016,1,eleicao ordinaria,AL,2704302,prefeito,13,20000002852,nao eleito,PT,139275,0.0,10267
2016,1,eleicao ordinaria,AL,2704302,prefeito,15,20000002709,2o turno,PMDB,139275,0.0,104036
2016,1,eleicao ordinaria,AL,2704302,prefeito,33,20000002956,nao eleito,PMN,139275,0.0,2759
2016,1,eleicao ordinaria,AL,2704302,prefeito,36,20000007586,nao eleito,PTC,139275,0.0,1935
2016,1,eleicao ordinaria,AL,2704302,prefeito,40,20000002086,nao eleito,PSB,139275,0.0,91650
2016,1,eleicao ordinaria,AL,2704302,prefeito,45,20000001535,2o turno,PSDB,139275,0.0,197134
2016,1,eleicao ordinaria,AL,2704302,prefeito,50,20000007475,nao eleito,PSOL,139275,0.0,12924
2016,1,eleicao ordinaria,AL,2704401,prefeito,15,20000006613,eleito,PMDB,27871,0.0,6544
2016,1,eleicao ordinaria,AL,2704401,prefeito,33,20000006308,nao eleito,PMN,27871,0.0,4993
2016,1,eleicao ordinaria,AL,2704500,prefeito,11,20000005996,eleito,PP,27898,0.0,8776
2016,1,eleicao ordinaria,AL,2704500,prefeito,15,20000007190,nao eleito,PMDB,27898,0.0,6444
2016,1,eleicao ordinaria,AL,2704500,prefeito,20,20000006101,nao eleito,PSC,27898,0.0,110
2016,1,eleicao ordinaria,AL,2704609,prefeito,10,20000005994,nao eleito,PRB,27910,0.0,2649
2016,1,eleicao ordinaria,AL,2704609,prefeito,15,20000002549,eleito,PMDB,27910,0.0,3265
2016,1,eleicao ordinaria,AL,2704708,prefeito,15,20000001241,nao eleito,PMDB,27936,0.0,13528
2016,1,eleicao ordinaria,AL,2704708,prefeito,55,20000004338,eleito,PSD,27936,0.0,13536
2016,1,eleicao ordinaria,AL,2704807,prefeito,10,20000001349,eleito,PRB,27952,0.0,3472
2016,1,eleicao ordinaria,AL,2704807,prefeito,15,20000003052,nao eleito,PMDB,27952,0.0,2526
2016,1,eleicao ordinaria,AL,2704807,prefeito,40,20000001309,nao eleito,PSB,27952,0.0,1697
2016,1,eleicao ordinaria,AL,2704906,prefeito,11,20000002073,nao eleito,PP,27979,0.0,1361
2016,1,eleicao ordinaria,AL,2704906,prefeito,15,20000002541,eleito,PMDB,27979,0.0,1406
2016,1,eleicao ordinaria,AL,2705002,prefeito,11,20000004628,eleito,PP,27995,0.0,6935
2016,1,eleicao ordinaria,AL,2705002,prefeito,15,20000006548,nao eleito,PMDB,27995,0.0,5797
2016,1,eleicao ordinaria,AL,2705101,prefeito,11,20000006686,nao eleito,PP,28010,0.0,6371
2016,1,eleicao ordinaria,AL,2705101,prefeito,55,20000008590,eleito,PSD,28010,0.0,7463
2016,1,eleicao ordinaria,AL,2705200,prefeito,11,20000002829,nao eleito,PP,28037,0.0,4415
2016,1,eleicao ordinaria,AL,2705200,prefeito,31,20000006684,nao eleito,PHS,28037,0.0,152
2016,1,eleicao ordinaria,AL,2705200,prefeito,45,20000000713,eleito,PSDB,28037,0.0,5511
2016,1,eleicao ordinaria,AL,2705309,prefeito,15,20000001278,eleito,PMDB,28053,0.0,1831
2016,1,eleicao ordinaria,AL,2705309,prefeito,25,20000002980,nao eleito,DEM,28053,0.0,1268
2016,1,eleicao ordinaria,AL,2705309,prefeito,28,20000002003,nao eleito,PRTB,28053,0.0,556
2016,1,eleicao ordinaria,AL,2705408,prefeito,15,20000003247,nao eleito,PMDB,28070,0.0,1183
2016,1,eleicao ordinaria,AL,2705408,prefeito,22,20000003468,eleito,PR,28070,0.0,3305
2016,1,eleicao ordinaria,AL,2705408,prefeito,23,20000002547,nao eleito,PPS,28070,0.0,87
2016,1,eleicao ordinaria,AL,2705507,prefeito,15,20000003093,eleito,PMDB,28096,0.0,8493
2016,1,eleicao ordinaria,AL,2705507,prefeito,33,20000007096,nao eleito,PMN,28096,0.0,23
2016,1,eleicao ordinaria,AL,2705507,prefeito,40,20000006545,nao eleito,PSB,28096,0.0,5160
2016,1,eleicao ordinaria,AL,2705606,prefeito,20,20000006211,nao eleito,PSC,28118,0.0,3435
2016,1,eleicao ordinaria,AL,2705606,prefeito,45,20000003873,eleito,PSDB,28118,0.0,3987
2016,1,eleicao ordinaria,AL,2705705,prefeito,11,20000004340,nao eleito,PP,28134,0.0,5662
2016,1,eleicao ordinaria,AL,2705705,prefeito,17,20000006108,nao eleito,PSL,28134,0.0,106
2016,1,eleicao ordinaria,AL,2705705,prefeito,22,20000001240,eleito,PR,28134,0.0,5680
2016,1,eleicao ordinaria,AL,2705705,prefeito,50,20000008341,nao eleito,PSOL,28134,0.0,48
2016,1,eleicao ordinaria,AL,2705705,prefeito,77,20000003985,nao eleito,SD,28134,0.0,119
2016,1,eleicao ordinaria,AL,2705804,prefeito,13,20000007498,eleito,PT,28150,0.0,3120
2016,1,eleicao ordinaria,AL,2705804,prefeito,15,20000005633,nao eleito,PMDB,28150,0.0,1981
2016,1,eleicao ordinaria,AL,2705804,prefeito,23,20000006718,nao eleito,PPS,28150,0.0,166
2016,1,eleicao ordinaria,AL,2705804,prefeito,55,20000003947,nao eleito,PSD,28150,0.0,172
2016,1,eleicao ordinaria,AL,2705903,prefeito,11,20000003914,nao eleito,PP,28177,0.0,1762
2016,1,eleicao ordinaria,AL,2705903,prefeito,15,20000006194,nao eleito,PMDB,28177,0.0,26
2016,1,eleicao ordinaria,AL,2705903,prefeito,45,20000003248,eleito,PSDB,28177,0.0,1881
2016,1,eleicao ordinaria,AL,2706000,prefeito,23,20000003717,nao eleito,PPS,28193,0.0,3500
2016,1,eleicao ordinaria,AL,2706000,prefeito,55,20000001657,eleito,PSD,28193,0.0,3511
2016,1,eleicao ordinaria,AL,2706109,prefeito,15,20000003160,eleito,PMDB,28215,0.0,3797
2016,1,eleicao ordinaria,AL,2706109,prefeito,20,20000002832,nao eleito,PSC,28215,0.0,2493
2016,1,eleicao ordinaria,AL,2706208,prefeito,15,20000003450,nao eleito,PMDB,28231,0.0,1868
2016,1,eleicao ordinaria,AL,2706208,prefeito,55,20000000830,eleito,PSD,28231,0.0,1869
2016,1,eleicao ordinaria,AL,2706307,prefeito,13,20000006039,nao eleito,PT,28258,0.0,3087
