,ano,id_municipio,incumbant,term_limited_seat,special,overall_winner_complete_college,overall_winner_idade,overall_winner_feminino,overall_winner_agriculture_job,overall_winner_public_service_job,overall_winner_health_job,overall_winner_corporate_job,overall_winner_law_job,overall_winner_technical_job,overall_winner_professional_job,overall_winner_mining_job,overall_winner_partido_PT,overall_winner_partido_PMDB_MDB,overall_winner_partido_PSDB,overall_winner_partido_DEM,overall_winner_partido_PL,overall_winner_partido_other,runnerup_partido_PT,runnerup_partido_PMDB_MDB,runnerup_partido_PSDB,runnerup_partido_DEM,runnerup_partido_PL,runnerup_partido_other,winner_votes,winner_votes_proportion,runnerup_votes,runnerup_votes_proportion,totalvotes
4879,2004,2924801,1.0,0,0.0,1.0,59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5401.0,0.5573787409700722,4289.0,9690.0,9690.0
4880,2004,2925006,1.0,0,0.0,0.0,58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5592.0,0.44314129487281084,4263.0,12619.0,12619.0
4881,2004,2925204,0.0,0,0.0,1.0,44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9045.0,0.4987868093084813,9016.0,18134.0,18134.0
4882,2004,2925501,1.0,0,0.0,1.0,43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7595.0,0.6328639280059996,2191.0,12001.0,12001.0
4883,2004,2925931,1.0,0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2042.0,0.4103697749196141,1827.0,4976.0,4976.0
4884,2004,2925956,0.0,0,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5364.0,0.4588144726712856,3940.0,11691.0,11691.0
4885,2004,2926202,1.0,0,0.0,0.0,69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7892.0,0.548817802503477,6400.0,14380.0,14380.0
4886,2004,2926608,0.0,0,0.0,0.0,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12569.0,0.5104162436548223,11694.0,24625.0,24625.0
4887,2004,2927002,1.0,0,0.0,0.0,43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12009.0,0.6404116894197952,6743.0,18752.0,18752.0
4888,2004,3304904,1.0,0,0.0,0.0,57,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,240945.0,0.5195041806993562,172752.0,463798.0,463798.0
4889,2004,4218855,0.0,0,0.0,0.0,37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1115.0,0.5159648310967145,1046.0,2161.0,2161.0
4890,2004,4117909,1.0,0,0.0,1.0,50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8410.0,0.5111840505713591,8042.0,16452.0,16452.0
4891,2004,2206050,1.0,0,0.0,1.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2232.0,0.5731895223420647,1662.0,3894.0,3894.0
4892,2004,2206407,0.0,0,0.0,1.0,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3455.0,0.5215881642512077,2842.0,6624.0,6624.0
4893,2004,2206506,0.0,0,0.0,1.0,49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2743.0,0.5651009476720231,2111.0,4854.0,4854.0
4894,2004,2206696,0.0,0,0.0,0.0,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1952.0,0.47378640776699027,1820.0,4120.0,4120.0
4895,2004,2206704,1.0,0,0.0,0.0,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2206.0,0.4603505843071786,1953.0,4792.0,4792.0
4896,2004,2206902,1.0,0,0.0,0.0,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1651.0,0.4771676300578035,1315.0,3460.0,3460.0
4897,2004,2207207,1.0,0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1594.0,0.3750588235294118,1538.0,4250.0,4250.0
4898,2004,2207777,1.0,0,0.0,0.0,60,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2085.0,0.5428273887008591,1756.0,3841.0,3841.0
4899,2004,2207801,1.0,0,0.0,1.0,46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4885.0,0.46119712990936557,2863.0,10592.0,10592.0
4900,2004,2613701,1.0,0,0.0,1.0,54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30030.0,0.5845255474452554,20355.0,51375.0,51375.0
4901,2004,2611606,1.0,0,0.0,0.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,458846.0,0.5611120350623178,225847.0,817744.0,817744.0
4902,2004,2609600,1.0,0,0.0,1.0,39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,121483.0,0.5577757473633946,42695.0,217799.0,217799.0
4903,2004,2609402,1.0,0,0.0,1.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19551.0,0.6972539229671897,8489.0,28040.0,28040.0
4904,2004,2607901,0.0,0,0.0,0.0,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,84517.0,0.3044779883276893,75978.0,277580.0,277580.0
4905,2004,2606408,0.0,0,0.0,1.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18496.0,0.5025540702097598,15925.0,36804.0,36804.0
4906,2004,2606002,0.0,0,0.0,0.0,58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25100.0,0.4553040197358874,19851.0,55128.0,55128.0
4907,2004,2605202,0.0,0,0.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9078.0,0.2681990073268731,7721.0,33848.0,33848.0
4908,2004,2603801,1.0,0,0.0,0.0,41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5655.0,0.5068112564975802,5464.0,11158.0,11158.0
4909,2004,2602902,1.0,0,0.0,0.0,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,41597.0,0.434664939027576,39119.0,95699.0,95699.0
4910,2004,2208007,0.0,0,0.0,0.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18098.0,0.513083661724265,13603.0,35273.0,35273.0
4911,2004,2208205,1.0,0,0.0,1.0,41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5830.0,0.573311043367096,4339.0,10169.0,10169.0
4912,2004,2208601,1.0,0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1251.0,0.5042321644498187,1230.0,2481.0,2481.0
4913,2004,2209658,1.0,0,0.0,0.0,49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1600.0,0.5661712668082095,1226.0,2826.0,2826.0
4914,2004,2205706,0.0,0,0.0,1.0,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5996.0,0.3926396437692358,4842.0,15271.0,15271.0
4915,2004,2200400,1.0,0,0.0,1.0,64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8056.0,0.3934746507765947,4248.0,20474.0,20474.0
4916,2004,2204501,0.0,0,0.0,1.0,55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2928.0,0.5168578993821712,2582.0,5665.0,5665.0
4917,2004,2211001,0.0,0,0.0,1.0,55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,177687.0,0.4888763550321906,93425.0,363460.0,363460.0
4918,2004,3304557,1.0,0,0.0,1.0,59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1728853.0,0.5010896510826804,753189.0,3450187.0,3450187.0
4919,2004,3303500,0.0,0,0.0,0.0,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181185.0,0.48133477851985274,147137.0,376422.0,376422.0
4920,2004,3303401,1.0,0,0.0,1.0,56,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,46990.0,0.43433652530779754,35900.0,108188.0,108188.0
4921,2004,3303302,0.0,0,0.0,1.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122196.0,0.4797361757258112,36721.0,254715.0,254715.0
4922,2004,3303203,1.0,0,0.0,1.0,60,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,50098.0,0.5866551126516465,26271.0,85396.0,85396.0
4923,2004,3302403,0.0,0,0.0,1.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39726.0,0.5051820389892798,35919.0,78637.0,78637.0
4924,2004,3302254,1.0,0,0.0,0.0,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6483.0,0.3920774115512549,5315.0,16535.0,16535.0
4925,2004,2201606,1.0,0,0.0,0.0,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2951.0,0.46893373589702847,1850.0,6293.0,6293.0
4926,2004,2201804,0.0,0,0.0,1.0,46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2225.0,0.5122007366482505,2119.0,4344.0,4344.0
4927,2004,2202307,1.0,0,0.0,1.0,54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3603.0,0.32509248398448076,3043.0,11083.0,11083.0
4928,2004,2202505,0.0,0,0.0,1.0,46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2670.0,0.5319784817692768,2349.0,5019.0,5019.0
4929,2004,2209757,0.0,0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,879.0,0.527927927927928,486.0,1665.0,1665.0
4930,2004,2203255,0.0,0,0.0,0.0,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1292.0,0.481371087928465,1188.0,2684.0,2684.0
4931,2004,3300456,1.0,0,0.0,0.0,52,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115143.0,0.5379935801292385,65216.0,214023.0,214023.0
4932,2004,3300407,1.0,0,0.0,1.0,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59154.0,0.5924523766600565,18596.0,99846.0,99846.0
4933,2004,3300233,1.0,0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6986.0,0.5262919993973181,4401.0,13274.0,13274.0
4934,2004,2203354,1.0,0,0.0,1.0,56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1933.0,0.49023586101952826,1730.0,3943.0,3943.0
4935,2004,2203909,0.0,0,0.0,0.0,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10289.0,0.36118229367781796,8467.0,28487.0,28487.0
4936,2004,2204006,1.0,0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1598.0,0.4763040238450075,1000.0,3355.0,3355.0
4937,2004,2204105,1.0,0,0.0,0.0,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1584.0,0.5009487666034156,1578.0,3162.0,3162.0
4938,2004,2205003,0.0,0,0.0,1.0,56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4309.0,0.6587677725118484,2232.0,6541.0,6541.0
4939,2004,2205201,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4247.0,0.49539251137291496,4198.0,8573.0,8573.0
4940,2004,4118402,1.0,0,0.0,1.0,43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23382.0,0.5167292817679559,21374.0,45250.0,45250.0
4941,2004,4106902,0.0,0,0.0,1.0,39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,329451.0,0.35058720118504394,292965.0,939712.0,939712.0
4942,2004,3301702,0.0,0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,191398.0,0.45200203096033725,176179.0,423445.0,423445.0
4943,2004,2201150,1.0,0,0.0,0.0,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2786.0,0.6636493568365889,1412.0,4198.0,4198.0
4944,2004,2210201,0.0,0,0.0,0.0,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2709.0,0.6254906488108982,1622.0,4331.0,4331.0
4945,2004,2210938,0.0,0,0.0,1.0,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2184.0,0.5060240963855421,2132.0,4316.0,4316.0
4946,2004,4107801,0.0,0,0.0,0.0,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1933.0,0.48973904231061566,1328.0,3947.0,3947.0
4947,2004,4107900,1.0,0,0.0,1.0,41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2074.0,0.5148957298907646,1954.0,4028.0,4028.0
4948,2004,4108403,1.0,0,0.0,1.0,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23635.0,0.5816414421065584,13511.0,40635.0,40635.0
4949,2004,4108551,1.0,0,0.0,0.0,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1277.0,0.5178426601784266,969.0,2466.0,2466.0
4950,2004,4108601,1.0,0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10503.0,0.6512680597755317,2670.0,16127.0,16127.0
4951,2004,4108908,1.0,0,0.0,0.0,48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1570.0,0.4938659955960994,1514.0,3179.0,3179.0
4952,2004,4109104,1.0,0,0.0,0.0,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1117.0,0.7372937293729372,398.0,1515.0,1515.0
4953,2004,4109401,1.0,0,0.0,1.0,55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,42649.0,0.49152347036383964,31929.0,86769.0,86769.0
4954,2004,4109757,0.0,0,0.0,0.0,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1301.0,0.3921036769138035,1178.0,3318.0,3318.0
4955,2004,4110052,1.0,0,0.0,1.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,850.0,0.5111244738424534,813.0,1663.0,1663.0
4956,2004,4110102,0.0,0,0.0,0.0,47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5501.0,0.3598482370641722,4864.0,15287.0,15287.0
4957,2004,4110300,1.0,0,0.0,0.0,54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1246.0,0.6208271051320379,761.0,2007.0,2007.0
4958,2004,4110409,0.0,0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1380.0,0.5285331290693221,1231.0,2611.0,2611.0
4959,2004,4110656,0.0,0,0.0,0.0,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1303.0,0.6240421455938697,785.0,2088.0,2088.0
4960,2004,4111407,0.0,0,0.0,0.0,49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2620.0,0.3782847242275484,2105.0,6926.0,6926.0
4961,2004,4113429,0.0,0,0.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1615.0,0.533003300330033,1415.0,3030.0,3030.0
4962,2004,4113734,0.0,0,0.0,0.0,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1708.0,0.39273396183030584,1503.0,4349.0,4349.0
4963,2004,5100250,0.0,0,0.0,1.0,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9014.0,0.34742724995182117,8387.0,25945.0,25945.0
4964,2004,5003702,1.0,0,0.0,1.0,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53208.0,0.5396348884381339,42409.0,98600.0,98600.0
4965,2004,4113759,0.0,0,0.0,1.0,60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2308.0,0.6461366181410975,1242.0,3572.0,3572.0
4966,2004,4114203,1.0,0,0.0,1.0,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7626.0,0.3874409388812681,5730.0,19683.0,19683.0
4967,2004,4114351,0.0,0,0.0,0.0,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1057.0,0.5054997608799617,1034.0,2091.0,2091.0
4968,2004,4114401,1.0,0,0.0,1.0,51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5588.0,0.5087863061094419,4909.0,10983.0,10983.0
4969,2004,4107751,1.0,0,0.0,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2621.0,0.5166568105657402,1313.0,5073.0,5073.0
4970,2004,4107306,1.0,0,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2751.0,0.671303074670571,1347.0,4098.0,4098.0
4971,2004,4106456,1.0,0,0.0,0.0,47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1389.0,0.4084092913848868,1309.0,3401.0,3401.0
4972,2004,4106308,0.0,0,0.0,0.0,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5162.0,0.5125099285146942,4910.0,10072.0,10072.0
4973,2004,2211100,1.0,0,0.0,1.0,44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10190.0,0.47417403443462075,6690.0,21490.0,21490.0
4974,2004,2211209,0.0,0,0.0,0.0,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4673.0,0.5003747724595781,4079.0,9339.0,9339.0
4975,2004,2211506,0.0,0,0.0,0.0,59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1346.0,0.6683217477656405,668.0,2014.0,2014.0
4976,2004,2601409,0.0,0,0.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8455.0,0.4115957550384578,7110.0,20542.0,20542.0
